fid,name,type,addr1,addr2,lon,lat,tel,city,gugun,create_date,erdsgn
15180,신복공원,간이운동장,인천광역시 부평구 부평동916,,126.7320143,37.50498561,,인천광역시,부평구,19850101,N
15181,신봉1리 마을회관,간이운동장,인천광역시 강화군 하점면 강화대로1322번길 9-9,,126.4054733,37.78253611,,인천광역시,강화군,20170524,N
15182,신봉경로당 체력단련시설,간이운동장,경상남도 통영시 산양읍 신전리 324-15,,128.4170746,34.7946166,055-650-4723,경상남도,통영시,20181123,N
15183,신봉고가하부 게이트볼장,전천후게이트볼장,경기 용인시 수지구 신봉동 522-1,,127.0584946,37.3354522,031-6193-8051,경기도,용인시,20120101,N
15184,신봉고가하부 농구장,기타시설,경기도 용인시 수지구 신봉동 539-7,,127.0587038,37.33607416,031-6193-8051,경기도,용인시,20120101,N
15185,신봉고가하부 배드민턴장,기타시설,경기 용인시 수지구 신봉동 526-6,,127.0585801,37.33517455,031-6193-8051,경기도,용인시,20120101,N
15186,신봉고가하부 족구장,기타시설,경기도 용인시 수지구 신봉동 539-7,,127.058442,37.33573244,031-6193-8051,경기도,용인시,20120101,N
15187,신봉고지배수지축구장,축구장,경기도 용인시 수지구 신봉2로 182 (신봉동),,127.0637436,37.336764,031-6193-8051,경기도,용인시,20080101,N
15188,신봉동 고가하부 인라인트랙,롤러스케이트장,경기 용인시 수지구 신봉동 528-1,,127.0585191,37.33410325,031-6193-8051,경기도,용인시,20120101,N
15189,신봉동 삼성아파트 옆 운동기구,간이운동장,충북 청주시 흥덕구 신봉동 465-39,,127.4673815,36.65526907,043-201-7032,충청북도,청주시,20190626,N
15190,신봉동고가하부테니스장,테니스장,경기 용인시 수지구 신봉동 539-9,,127.0588562,37.33239112,031-6193-8051,경기도,용인시,20170101,N
15191,신봉숲 체력단련시설,간이운동장,경상남도 통영시 산양읍 신전리 324-1,,128.417199,34.794994,055-650-4722,경상남도,통영시,20161231,N
15192,신부2공원 다목적구장,간이운동장,충청남도 천안시 동남구 신안동,,127.163622,36.817497,041-521-4051,충청남도,천안시,20161231,N
15193,신부동 근린공원 농구장,간이운동장,충청남도 천안시 동남구 신안동,,127.158897,36.819612,041-521-5532,충청남도,천안시,20161231,N
15194,신북 전천후 게이트볼장경기장,전천후게이트볼장,전라남도 영암군 신북면 간은정로 57-10,,126.6958784,34.89178717,061-470-6491,전라남도,영암군,20101125,N
15195,신북면기지리게이트볼장,전천후게이트볼장,경기도 포천시 신북면 기지리 957-6,,127.2257875,37.93564766,031-538-2105,경기도,포천시,20161231,N
15196,신북복지회관 게이트볼장,간이운동장,경북 문경시 문경읍 갈평리 737-52,,128.1551529,36.78564088,054-550-8515,경상북도,문경시,20170825,N
15197,신북체육문화센터,생활체육관,경기도 포천시 신북면 기지리 957-6,,127.2256215,37.93642098,031-538-4350,경기도,포천시,20161231,N
15198,신북체육문화센터풋살구장,기타시설,경기도 포천시 신북면 기지리 959-2,,127.2258546,37.93527995,,경기도,포천시,20161107,N
15199,신북체육시설 풋살장,풋살장,강원특별자치도 춘천시 신북읍 율문리 935-112,,127.7455499,37.92436941,033-250-3541,강원특별자치도,춘천시,20150921,N
15200,신분신촌마을운동기구,간이운동장,경상남도 고성군 영현면,,128.213055,35.07221,,경상남도,고성군,20161231,N
15201,신비어린이공원,간이운동장,인천광역시 남구 관교동,,126.687526,37.445298,032-880-4498,인천광역시,남구,20161231,N
15202,신사1리 동네체육시설,간이운동장,경상북도 영양군 입암면 새골길 24,,129.0818227,36.59660056,,경상북도,영양군,20161230,N
15203,신사개나리공원,간이운동장,서울특별시 강남구 압구정동,,127.029436,37.525674,02-3423-6244,서울특별시,강남구,20161231,N
15204,신사공원,간이운동장,서울특별시 종로구 혜화동,,126.997532,37.583765,02-3423-6244,서울특별시,종로구,20161231,N
15205,신사근린공원,간이운동장,서울특별시 은평구 신사2동,,126.910175,37.592281,02-351-8007,서울특별시,은평구,20161231,N
15206,신사근린공원,간이운동장,서울특별시 강남구 압구정동 422,,127.0214766,37.52671711,,서울특별시,강남구,20171109,N
15207,신사래마을 동네체육시설,간이운동장,경기도 양주시 광적면 석우리 708-1 양주가납 주공아파트,석우리 708-2,126.9825572,37.82872951,031-8082-5647,경기도,양주시,20190129,N
15208,신사목련공원,간이운동장,서울특별시 강남구 신사동,,127.02586,37.5229,02-3423-6244,서울특별시,강남구,20161231,N
15209,신사무궁화공원,간이운동장,서울특별시 강남구 압구정동,,127.031969,37.524214,02-3423-6244,서울특별시,강남구,20161231,N
15210,신사은행나무공원,간이운동장,서울특별시 강남구 신사동,,127.026074,37.520575,02-3423-6244,서울특별시,강남구,20161231,N
15211,신산리 게이트볼장,간이운동장,제주특별자치도 서귀포시 성산읍,성산읍 신산리 1130-15,126.876404,33.376399,064-760-4216,제주특별자치도,서귀포시,20161009,N
15212,신산리그라운드골프장,기타체육시설(체력단련장),경기도 양주시 남면 개나리18길 100,신산리 352-8,126.9757569,37.89386705,031-8082-5647,경기도,양주시,20171211,N
15213,신산체육공원 농구장,간이운동장,경기도 양주시 남면 매곡리 58-1,신산리 329-4,126.9705728,37.8934226,031-8082-5654,경기도,양주시,20190119,N
15214,신삼1리마을회관 옆 정자,간이운동장,인천광역시 강화군 하점면 고려산로411번길 3,,126.4039691,37.75555039,,인천광역시,강화군,20170524,N
15215,신삼리 족구장 옆,간이운동장,인천광역시 강화군 하점면 고려산로 469,,126.3984503,37.75209512,,인천광역시,강화군,20170524,N
15216,신상1어린이공원-2,간이운동장,경북 경산시 진량읍 신상리 346-1,,128.8202941,35.87472106,053-810-6158,경상북도,경산시,20070101,N
15217,신상2리 경로당,간이운동장,경상북도 경산시 진량읍 신상리 785-1,,128.8170888,35.87556978,053-804-7418,경상북도,경산시,20230629,N
15218,신상3어린이공원-1,간이운동장,경상북도 경산시 진량읍 신상리 410-1 낙산경노당,,128.8205008,35.87303546,053-810-6158,경상북도,경산시,20140101,N
15219,신상3어린이공원-2,간이운동장,경상북도 경산시 진량읍 신상리 410-1 낙산경노당,,128.8205008,35.87303546,053-810-6158,경상북도,경산시,20070101,N
15220,신상3어린이공원-2(농구장),간이운동장,경상북도 경산시 진량읍 신상리 410-1 낙산경노당,,128.8205008,35.87303546,053-810-6158,경상북도,경산시,20070101,N
15221,신상곡마을 운동기구,간이운동장,경남 의령군 유곡면 상곡리 305-1,,128.2587699,35.40317335,055-570-4864,경상남도,의령군,19990101,N
15222,신상근린공원-1,간이운동장,경상북도 경산시 진량읍 신상리 1189-2,.,128.8319431,35.87066276,053-810-6158,경상북도,경산시,20201101,N
15223,신상근린공원-2(족구장),간이운동장,경상북도 경산시 진량읍 신상리 1189-2,,128.8327756,35.87094904,053-810-6158,경상북도,경산시,20201101,N
15224,신상근린공원-3(축구장),간이운동장,경상북도 경산시 진량읍 신상리 1189-2,,128.8319431,35.87066276,053-810-6158,경상북도,경산시,20070101,N
15225,신상리 게이트볼장,전천후게이트볼장,경기도 가평군 조종면 현리 산8,,127.3538223,37.83556553,031-580-2147,경기도,가평군,20200121,N
15226,신생마을 체육시설,간이운동장,경남 밀양시 무안면 마흘리 1060-22,,128.6861015,35.48902297,055-359-5780,경상남도,밀양시,20150101,N
15227,신서게이트볼장,간이운동장,경기도 연천군 신서면 도대로11번길 18-9,도신1리 마을회관 앞 신서게이트볼장,127.106153,38.18666488,031-839-2708,경기도,연천군,20161231,N
15228,신석1리 경로당,간이운동장,경상북도 안동시 남선면 신석리 478-3,,128.7829554,36.53042606,054-840-4361,경상북도,안동시,20080101,N
15229,신석2리 마을회관,간이운동장,경상북도 안동시 남선면 신석리 809-1 삼석2리경로당,,128.7737936,36.53520841,054-822-0072,경상북도,안동시,20190423,N
15230,신석경로당 체육시설,간이운동장,전라남도 신안군 신석리 1486-1,,126.128828,34.85874562,,전라남도,신안군,20180228,N
15231,신석리배드민턴장,간이운동장,충청남도 예산군 오가면,,126.800095,36.710893,041-339-7332,충청남도,예산군,20161231,N
15232,신석체육공원,간이운동장,인천광역시 서구 길주로 39 (석남동),,126.6656092,37.50786168,,인천광역시,서구,20171214,N
15233,신선3 마을단위생활체육시설,간이운동장,전라북도 고창군 고창읍,,126.737867,35.419918,051-419-4381,전북특별자치도,고창군,20161231,N
15234,신선3 마을회관주변동네체육시설,간이운동장,부산광역시 영도구 신선동,,129.047082,35.080824,051-419-4381,부산광역시,영도구,20161231,N
15235,신선대,간이운동장,부산광역시 남구 용당동,,129.102845,35.10631,051-607-4372,부산광역시,남구,19000101,N
15236,신선약수터 체육시설,간이운동장,부산광역시 사상구 덕포동  산8-1 신선암,덕포2동 산8-1번지,128.9946926,35.17381049,051-310-4124,부산광역시,사상구,20161228,N
15237,신성 전천후 게이트볼장,전천후게이트볼장,인천광역시 강화군 불은면 넙성리 459-1 꿈틀리인생학교,,126.5057268,37.66314595,032-930-3228,인천광역시,강화군,20180124,N
15238,신성1리 마을쉼터 체육시설,간이운동장,경북 안동시 풍천면 신성리 921-2번지,,128.4518236,36.51917963,054-840-4211,경상북도,안동시,20200911,N
15239,신성1차 아파트 배드민턴장,간이운동장,충청남도 계룡시 금암동,,127.246746,36.271609,042-840-2423,충청남도,계룡시,20161231,N
15240,신성2리 경로당 체육시설,간이운동장,경상북도 안동시 풍천면 신성리 661,,128.4469474,36.52258916,054-840-4211,경상북도,안동시,20170101,N
15241,신성2차 등산로변 가로공원,간이운동장,충청남도 계룡시 금암동,,127.255999,36.26967,042-840-2672,충청남도,계룡시,20161231,N
15242,신성경로당 체육시설,간이운동장,전라남도 신안군 자은서부1길 730,,126.0015246,34.87590947,,전라남도,신안군,20180228,N
15243,신성근린공원,간이운동장,대전광역시 유성구 어은동 109 유성구청,신성동 11,127.3567403,36.36259007,042-6112-038,대전광역시,유성구,20180424,N
15244,신성노인정간이운동기구,간이운동장,전라남도 영광군 염산면,,126.36058,35.23847,063-350-5252,전라남도,영광군,20161231,N
15245,신성리 마을회관 탁구대,간이운동장,충청남도 아산시 인주면,,126.898559,36.876444,041-540-2812,충청남도,아산시,20161231,N
15246,신성리게이트볼장,간이운동장,경북 안동시 풍천면 신성리 939,,128.4527387,36.51754485,054-840-4211,경상북도,안동시,20160101,N
15247,신성마을 운동기구,간이운동장,전라남도 해남군 계곡면 성진리 81 계곡농협,,126.6610274,34.64597551,,전라남도,해남군,19000101,N
15248,신세동경로당 내,간이운동장,경북 안동시 신세동 94-34,,128.7383367,36.56587304,054-840-4702,경상북도,안동시,20210415,N
15249,신소마을 체육시설,간이운동장,부산 강서구 대저2동 1228-12,,128.9580239,35.18250519,051-970-4121,부산광역시,강서구,20190410,N
15250,신송1리 동네체육시설,간이운동장,충청북도 청주시 상당구 남일면 신송리 180,,127.4893949,36.5786458,,충청북도,청주시,20120101,N
15251,신송3리 동네체육시설(1),간이운동장,충청북도 청주시 상당구 남일면 가좌신송로 286,,127.4849182,36.57530466,,충청북도,청주시,20140101,N
15252,신송3리 동네체육시설(2),간이운동장,충청북도 청주시 상당구 남일면 신송리 742,,127.4844726,36.56835689,,충청북도,청주시,20140101,N
15253,신송산1구마을 운동기구,간이운동장,경남 의령군 유곡면 송산리 1648-24,,128.2903055,35.42060493,055-570-4864,경상남도,의령군,19990101,N
15254,신송산3구 운동기구,간이운동장,경남 의령군 유곡면 송산리 1168,,128.2864668,35.42638232,055-570-4864,경상남도,의령군,19990101,N
15255,신송산마을 운동기구,간이운동장,경상남도 의령군 유곡면 송산리 1655-1,,128.2797261,35.42997124,055-570-4864,경상남도,의령군,19990101,N
15256,신송산임도 운동기구,간이운동장,경남 의령군 유곡면 송산리 6-2,,128.2978674,35.42146795,055-570-4864,경상남도,의령군,19990101,N
15257,신숭겸장군유적지앞 체육시설,간이운동장,대구광역시 동구 지묘동  564,1220-1번지,128.6404503,35.94158305,,대구광역시,동구,20161222,N
15258,신시가지게이트볼장,간이운동장,제주특별자치도 서귀포시 대륜동,,126.512021,33.252196,064-760-4753,제주특별자치도,서귀포시,20161231,N
15259,신시장마을회관,간이운동장,전라남도 장성군 황룡면 월평리 590-4,,126.7731383,35.29011499,061-390-8477,전라남도,장성군,20230301,N
15260,신아 어린이공원,간이운동장,경기도 수원시 권선구 곡선동,,127.029594,37.237472,031-228-4192,경기도,수원시,20161231,N
